,Residence State,Residence State Code,Month,Month Code,Underlying Cause of death,Underlying Cause of death Code,Deaths,UCD - ICD Sub-Chapter,UCD - ICD Sub-Chapter Code
1253,Arizona,4,"Nov., 2022",2022/11,"Atherosclerotic cardiovascular disease, so described",I25.0,148,0,0
1254,Arizona,4,"Nov., 2022",2022/11,Atherosclerotic heart disease,I25.1,345,0,0
1255,Arizona,4,"Nov., 2022",2022/11,Ischaemic cardiomyopathy,I25.5,20,0,0
1256,Arizona,4,"Nov., 2022",2022/11,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1257,Arizona,4,"Dec., 2022",2022/12,0,0,764,Ischaemic heart diseases,I20-I25
1258,Arizona,4,"Dec., 2022",2022/12,Acute subendocardial myocardial infarction,I21.4,17,0,0
1259,Arizona,4,"Dec., 2022",2022/12,"Acute myocardial infarction, unspecified",I21.9,148,0,0
1260,Arizona,4,"Dec., 2022",2022/12,"Atherosclerotic cardiovascular disease, so described",I25.0,165,0,0
1261,Arizona,4,"Dec., 2022",2022/12,Atherosclerotic heart disease,I25.1,385,0,0
1262,Arizona,4,"Dec., 2022",2022/12,Ischaemic cardiomyopathy,I25.5,24,0,0
1263,Arizona,4,"Dec., 2022",2022/12,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1264,Arizona,4,"Jan., 2023",2023/01,0,0,805,Ischaemic heart diseases,I20-I25
1265,Arizona,4,"Jan., 2023",2023/01,Acute subendocardial myocardial infarction,I21.4,17,0,0
1266,Arizona,4,"Jan., 2023",2023/01,"Acute myocardial infarction, unspecified",I21.9,162,0,0
1267,Arizona,4,"Jan., 2023",2023/01,"Atherosclerotic cardiovascular disease, so described",I25.0,177,0,0
1268,Arizona,4,"Jan., 2023",2023/01,Atherosclerotic heart disease,I25.1,394,0,0
1269,Arizona,4,"Jan., 2023",2023/01,Ischaemic cardiomyopathy,I25.5,30,0,0
1270,Arizona,4,"Jan., 2023",2023/01,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1271,Arizona,4,"Feb., 2023",2023/02,0,0,685,Ischaemic heart diseases,I20-I25
1272,Arizona,4,"Feb., 2023",2023/02,Acute subendocardial myocardial infarction,I21.4,15,0,0
1273,Arizona,4,"Feb., 2023",2023/02,"Acute myocardial infarction, unspecified",I21.9,116,0,0
1274,Arizona,4,"Feb., 2023",2023/02,"Atherosclerotic cardiovascular disease, so described",I25.0,147,0,0
1275,Arizona,4,"Feb., 2023",2023/02,Atherosclerotic heart disease,I25.1,354,0,0
1276,Arizona,4,"Feb., 2023",2023/02,Ischaemic cardiomyopathy,I25.5,20,0,0
1277,Arizona,4,"Feb., 2023",2023/02,"Chronic ischaemic heart disease, unspecified",I25.9,22,0,0
1278,Arizona,4,"Mar., 2023",2023/03,0,0,751,Ischaemic heart diseases,I20-I25
1279,Arizona,4,"Mar., 2023",2023/03,Acute subendocardial myocardial infarction,I21.4,18,0,0
1280,Arizona,4,"Mar., 2023",2023/03,"Acute myocardial infarction, unspecified",I21.9,154,0,0
1281,Arizona,4,"Mar., 2023",2023/03,"Atherosclerotic cardiovascular disease, so described",I25.0,143,0,0
1282,Arizona,4,"Mar., 2023",2023/03,Atherosclerotic heart disease,I25.1,384,0,0
1283,Arizona,4,"Mar., 2023",2023/03,Ischaemic cardiomyopathy,I25.5,23,0,0
1284,Arizona,4,"Mar., 2023",2023/03,"Chronic ischaemic heart disease, unspecified",I25.9,21,0,0
1285,Arizona,4,"Apr., 2023",2023/04,0,0,668,Ischaemic heart diseases,I20-I25
1286,Arizona,4,"Apr., 2023",2023/04,Acute subendocardial myocardial infarction,I21.4,13,0,0
1287,Arizona,4,"Apr., 2023",2023/04,"Acute myocardial infarction, unspecified",I21.9,145,0,0
1288,Arizona,4,"Apr., 2023",2023/04,"Atherosclerotic cardiovascular disease, so described",I25.0,129,0,0
1289,Arizona,4,"Apr., 2023",2023/04,Atherosclerotic heart disease,I25.1,334,0,0
1290,Arizona,4,"Apr., 2023",2023/04,Ischaemic cardiomyopathy,I25.5,26,0,0
1291,Arizona,4,"Apr., 2023",2023/04,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
1292,Arizona,4,"May, 2023",2023/05,0,0,662,Ischaemic heart diseases,I20-I25
1293,Arizona,4,"May, 2023",2023/05,Acute subendocardial myocardial infarction,I21.4,18,0,0
1294,Arizona,4,"May, 2023",2023/05,"Acute myocardial infarction, unspecified",I21.9,106,0,0
1295,Arizona,4,"May, 2023",2023/05,"Atherosclerotic cardiovascular disease, so described",I25.0,132,0,0
1296,Arizona,4,"May, 2023",2023/05,Atherosclerotic heart disease,I25.1,365,0,0
1297,Arizona,4,"May, 2023",2023/05,Ischaemic cardiomyopathy,I25.5,21,0,0
1298,Arizona,4,"May, 2023",2023/05,"Chronic ischaemic heart disease, unspecified",I25.9,11,0,0
1299,Arizona,4,"Jun., 2023",2023/06,0,0,634,Ischaemic heart diseases,I20-I25
1300,Arizona,4,"Jun., 2023",2023/06,Acute subendocardial myocardial infarction,I21.4,10,0,0
1301,Arizona,4,"Jun., 2023",2023/06,"Acute myocardial infarction, unspecified",I21.9,100,0,0
1302,Arizona,4,"Jun., 2023",2023/06,"Atherosclerotic cardiovascular disease, so described",I25.0,158,0,0
1303,Arizona,4,"Jun., 2023",2023/06,Atherosclerotic heart disease,I25.1,335,0,0
1304,Arizona,4,"Jun., 2023",2023/06,Ischaemic cardiomyopathy,I25.5,15,0,0
1305,Arizona,4,"Jul., 2023",2023/07,0,0,698,Ischaemic heart diseases,I20-I25
1306,Arizona,4,"Jul., 2023",2023/07,Acute subendocardial myocardial infarction,I21.4,14,0,0
1307,Arizona,4,"Jul., 2023",2023/07,"Acute myocardial infarction, unspecified",I21.9,107,0,0
1308,Arizona,4,"Jul., 2023",2023/07,"Atherosclerotic cardiovascular disease, so described",I25.0,224,0,0
1309,Arizona,4,"Jul., 2023",2023/07,Atherosclerotic heart disease,I25.1,308,0,0
1310,Arizona,4,"Jul., 2023",2023/07,Ischaemic cardiomyopathy,I25.5,20,0,0
1311,Arizona,4,"Jul., 2023",2023/07,"Chronic ischaemic heart disease, unspecified",I25.9,16,0,0
1312,Arizona,4,"Aug., 2023",2023/08,0,0,630,Ischaemic heart diseases,I20-I25
1313,Arizona,4,"Aug., 2023",2023/08,Acute subendocardial myocardial infarction,I21.4,17,0,0
1314,Arizona,4,"Aug., 2023",2023/08,"Acute myocardial infarction, unspecified",I21.9,114,0,0
1315,Arizona,4,"Aug., 2023",2023/08,"Atherosclerotic cardiovascular disease, so described",I25.0,159,0,0
1316,Arizona,4,"Aug., 2023",2023/08,Atherosclerotic heart disease,I25.1,299,0,0
1317,Arizona,4,"Aug., 2023",2023/08,Ischaemic cardiomyopathy,I25.5,20,0,0
1318,Arizona,4,"Aug., 2023",2023/08,"Chronic ischaemic heart disease, unspecified",I25.9,14,0,0
1319,Arizona,4,"Sep., 2023",2023/09,0,0,598,Ischaemic heart diseases,I20-I25
1320,Arizona,4,"Sep., 2023",2023/09,"Acute myocardial infarction, unspecified",I21.9,111,0,0
1321,Arizona,4,"Sep., 2023",2023/09,"Atherosclerotic cardiovascular disease, so described",I25.0,120,0,0
1322,Arizona,4,"Sep., 2023",2023/09,Atherosclerotic heart disease,I25.1,318,0,0
1323,Arizona,4,"Sep., 2023",2023/09,Ischaemic cardiomyopathy,I25.5,16,0,0
1324,Arizona,4,"Sep., 2023",2023/09,"Chronic ischaemic heart disease, unspecified",I25.9,16,0,0
1325,Arizona,4,"Oct., 2023",2023/10,0,0,628,Ischaemic heart diseases,I20-I25
1326,Arizona,4,"Oct., 2023",2023/10,Acute subendocardial myocardial infarction,I21.4,13,0,0
1327,Arizona,4,"Oct., 2023",2023/10,"Acute myocardial infarction, unspecified",I21.9,120,0,0
1328,Arizona,4,"Oct., 2023",2023/10,"Atherosclerotic cardiovascular disease, so described",I25.0,143,0,0
1329,Arizona,4,"Oct., 2023",2023/10,Atherosclerotic heart disease,I25.1,317,0,0
1330,Arizona,4,"Oct., 2023",2023/10,Ischaemic cardiomyopathy,I25.5,17,0,0
1331,Arizona,4,"Oct., 2023",2023/10,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
1332,Arizona,4,"Nov., 2023",2023/11,0,0,636,Ischaemic heart diseases,I20-I25
1333,Arizona,4,"Nov., 2023",2023/11,Acute subendocardial myocardial infarction,I21.4,12,0,0
1334,Arizona,4,"Nov., 2023",2023/11,"Acute myocardial infarction, unspecified",I21.9,118,0,0
1335,Arizona,4,"Nov., 2023",2023/11,"Atherosclerotic cardiovascular disease, so described",I25.0,136,0,0
1336,Arizona,4,"Nov., 2023",2023/11,Atherosclerotic heart disease,I25.1,327,0,0
1337,Arizona,4,"Nov., 2023",2023/11,Ischaemic cardiomyopathy,I25.5,21,0,0
1338,Arizona,4,"Nov., 2023",2023/11,"Chronic ischaemic heart disease, unspecified",I25.9,14,0,0
1339,Arizona,4,"Dec., 2023",2023/12,0,0,757,Ischaemic heart diseases,I20-I25
1340,Arizona,4,"Dec., 2023",2023/12,Acute subendocardial myocardial infarction,I21.4,20,0,0
1341,Arizona,4,"Dec., 2023",2023/12,"Acute myocardial infarction, unspecified",I21.9,146,0,0
1342,Arizona,4,"Dec., 2023",2023/12,"Atherosclerotic cardiovascular disease, so described",I25.0,149,0,0
1343,Arizona,4,"Dec., 2023",2023/12,Atherosclerotic heart disease,I25.1,394,0,0
1344,Arizona,4,"Dec., 2023",2023/12,Ischaemic cardiomyopathy,I25.5,23,0,0
1345,Arizona,4,"Dec., 2023",2023/12,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1346,Arizona,4,"Jan., 2024 (provisional)",2024/01,0,0,807,Ischaemic heart diseases,I20-I25
1347,Arizona,4,"Jan., 2024 (provisional)",2024/01,Acute subendocardial myocardial infarction,I21.4,14,0,0
1348,Arizona,4,"Jan., 2024 (provisional)",2024/01,"Acute myocardial infarction, unspecified",I21.9,157,0,0
1349,Arizona,4,"Jan., 2024 (provisional)",2024/01,"Atherosclerotic cardiovascular disease, so described",I25.0,171,0,0
1350,Arizona,4,"Jan., 2024 (provisional)",2024/01,Atherosclerotic heart disease,I25.1,421,0,0
1351,Arizona,4,"Jan., 2024 (provisional)",2024/01,Ischaemic cardiomyopathy,I25.5,25,0,0
1352,Arizona,4,"Jan., 2024 (provisional)",2024/01,"Chronic ischaemic heart disease, unspecified",I25.9,10,0,0
1353,Arizona,4,"Feb., 2024 (provisional)",2024/02,0,0,656,Ischaemic heart diseases,I20-I25
1354,Arizona,4,"Feb., 2024 (provisional)",2024/02,Acute subendocardial myocardial infarction,I21.4,13,0,0
1355,Arizona,4,"Feb., 2024 (provisional)",2024/02,"Acute myocardial infarction, unspecified",I21.9,131,0,0
1356,Arizona,4,"Feb., 2024 (provisional)",2024/02,"Atherosclerotic cardiovascular disease, so described",I25.0,153,0,0
1357,Arizona,4,"Feb., 2024 (provisional)",2024/02,Atherosclerotic heart disease,I25.1,323,0,0
1358,Arizona,4,"Feb., 2024 (provisional)",2024/02,Ischaemic cardiomyopathy,I25.5,17,0,0
1359,Arizona,4,"Feb., 2024 (provisional)",2024/02,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
1360,Arizona,4,"Mar., 2024 (provisional)",2024/03,0,0,694,Ischaemic heart diseases,I20-I25
1361,Arizona,4,"Mar., 2024 (provisional)",2024/03,Acute subendocardial myocardial infarction,I21.4,15,0,0
1362,Arizona,4,"Mar., 2024 (provisional)",2024/03,"Acute myocardial infarction, unspecified",I21.9,135,0,0
1363,Arizona,4,"Mar., 2024 (provisional)",2024/03,"Atherosclerotic cardiovascular disease, so described",I25.0,132,0,0
1364,Arizona,4,"Mar., 2024 (provisional)",2024/03,Atherosclerotic heart disease,I25.1,371,0,0
1365,Arizona,4,"Mar., 2024 (provisional)",2024/03,Ischaemic cardiomyopathy,I25.5,31,0,0
1366,Arizona,4,"Apr., 2024 (provisional)",2024/04,0,0,650,Ischaemic heart diseases,I20-I25
1367,Arizona,4,"Apr., 2024 (provisional)",2024/04,Acute subendocardial myocardial infarction,I21.4,10,0,0
1368,Arizona,4,"Apr., 2024 (provisional)",2024/04,"Acute myocardial infarction, unspecified",I21.9,112,0,0
1369,Arizona,4,"Apr., 2024 (provisional)",2024/04,"Atherosclerotic cardiovascular disease, so described",I25.0,154,0,0
1370,Arizona,4,"Apr., 2024 (provisional)",2024/04,Atherosclerotic heart disease,I25.1,341,0,0
1371,Arizona,4,"Apr., 2024 (provisional)",2024/04,Ischaemic cardiomyopathy,I25.5,12,0,0
1372,Arizona,4,"Apr., 2024 (provisional)",2024/04,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1373,Arizona,4,"May, 2024 (provisional)",2024/05,0,0,698,Ischaemic heart diseases,I20-I25
1374,Arizona,4,"May, 2024 (provisional)",2024/05,Acute subendocardial myocardial infarction,I21.4,15,0,0
1375,Arizona,4,"May, 2024 (provisional)",2024/05,"Acute myocardial infarction, unspecified",I21.9,123,0,0
1376,Arizona,4,"May, 2024 (provisional)",2024/05,"Atherosclerotic cardiovascular disease, so described",I25.0,157,0,0
1377,Arizona,4,"May, 2024 (provisional)",2024/05,Atherosclerotic heart disease,I25.1,358,0,0
1378,Arizona,4,"May, 2024 (provisional)",2024/05,Ischaemic cardiomyopathy,I25.5,20,0,0
1379,Arizona,4,"May, 2024 (provisional)",2024/05,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1380,Arizona,4,"Jun., 2024 (provisional)",2024/06,0,0,634,Ischaemic heart diseases,I20-I25
1381,Arizona,4,"Jun., 2024 (provisional)",2024/06,Acute subendocardial myocardial infarction,I21.4,12,0,0
1382,Arizona,4,"Jun., 2024 (provisional)",2024/06,"Acute myocardial infarction, unspecified",I21.9,98,0,0
1383,Arizona,4,"Jun., 2024 (provisional)",2024/06,"Atherosclerotic cardiovascular disease, so described",I25.0,158,0,0
1384,Arizona,4,"Jun., 2024 (provisional)",2024/06,Atherosclerotic heart disease,I25.1,327,0,0
1385,Arizona,4,"Jun., 2024 (provisional)",2024/06,Ischaemic cardiomyopathy,I25.5,19,0,0
1386,Arizona,4,"Jun., 2024 (provisional)",2024/06,"Chronic ischaemic heart disease, unspecified",I25.9,14,0,0
1387,Arizona,4,"Jul., 2024 (provisional)",2024/07,0,0,662,Ischaemic heart diseases,I20-I25
1388,Arizona,4,"Jul., 2024 (provisional)",2024/07,Acute subendocardial myocardial infarction,I21.4,12,0,0
1389,Arizona,4,"Jul., 2024 (provisional)",2024/07,"Acute myocardial infarction, unspecified",I21.9,115,0,0
1390,Arizona,4,"Jul., 2024 (provisional)",2024/07,"Atherosclerotic cardiovascular disease, so described",I25.0,170,0,0
1391,Arizona,4,"Jul., 2024 (provisional)",2024/07,Atherosclerotic heart disease,I25.1,331,0,0
1392,Arizona,4,"Jul., 2024 (provisional)",2024/07,Ischaemic cardiomyopathy,I25.5,15,0,0
1393,Arizona,4,"Jul., 2024 (provisional)",2024/07,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1394,Arizona,4,"Aug., 2024 (provisional)",2024/08,0,0,661,Ischaemic heart diseases,I20-I25
1395,Arizona,4,"Aug., 2024 (provisional)",2024/08,Acute subendocardial myocardial infarction,I21.4,11,0,0
1396,Arizona,4,"Aug., 2024 (provisional)",2024/08,"Acute myocardial infarction, unspecified",I21.9,102,0,0
1397,Arizona,4,"Aug., 2024 (provisional)",2024/08,"Atherosclerotic cardiovascular disease, so described",I25.0,153,0,0
1398,Arizona,4,"Aug., 2024 (provisional)",2024/08,Atherosclerotic heart disease,I25.1,339,0,0
1399,Arizona,4,"Aug., 2024 (provisional)",2024/08,Ischaemic cardiomyopathy,I25.5,23,0,0
1400,Arizona,4,"Aug., 2024 (provisional)",2024/08,"Chronic ischaemic heart disease, unspecified",I25.9,18,0,0
1401,Arizona,4,"Sep., 2024 (provisional)",2024/09,0,0,585,Ischaemic heart diseases,I20-I25
1402,Arizona,4,"Sep., 2024 (provisional)",2024/09,Acute subendocardial myocardial infarction,I21.4,13,0,0
1403,Arizona,4,"Sep., 2024 (provisional)",2024/09,"Acute myocardial infarction, unspecified",I21.9,102,0,0
1404,Arizona,4,"Sep., 2024 (provisional)",2024/09,"Atherosclerotic cardiovascular disease, so described",I25.0,143,0,0
1405,Arizona,4,"Sep., 2024 (provisional)",2024/09,Atherosclerotic heart disease,I25.1,286,0,0
1406,Arizona,4,"Sep., 2024 (provisional)",2024/09,Ischaemic cardiomyopathy,I25.5,19,0,0
1407,Arizona,4,"Sep., 2024 (provisional)",2024/09,"Chronic ischaemic heart disease, unspecified",I25.9,15,0,0
1408,Arizona,4,"Oct., 2024 (provisional)",2024/10,0,0,630,Ischaemic heart diseases,I20-I25
1409,Arizona,4,"Oct., 2024 (provisional)",2024/10,Acute subendocardial myocardial infarction,I21.4,12,0,0
1410,Arizona,4,"Oct., 2024 (provisional)",2024/10,"Acute myocardial infarction, unspecified",I21.9,105,0,0
1411,Arizona,4,"Oct., 2024 (provisional)",2024/10,"Atherosclerotic cardiovascular disease, so described",I25.0,178,0,0
1412,Arizona,4,"Oct., 2024 (provisional)",2024/10,Atherosclerotic heart disease,I25.1,297,0,0
1413,Arizona,4,"Oct., 2024 (provisional)",2024/10,Ischaemic cardiomyopathy,I25.5,21,0,0
1414,Arizona,4,"Oct., 2024 (provisional)",2024/10,"Chronic ischaemic heart disease, unspecified",I25.9,10,0,0
1415,Arizona,4,"Nov., 2024 (provisional)",2024/11,0,0,675,Ischaemic heart diseases,I20-I25
1416,Arizona,4,"Nov., 2024 (provisional)",2024/11,Acute subendocardial myocardial infarction,I21.4,19,0,0
1417,Arizona,4,"Nov., 2024 (provisional)",2024/11,"Acute myocardial infarction, unspecified",I21.9,114,0,0
1418,Arizona,4,"Nov., 2024 (provisional)",2024/11,"Atherosclerotic cardiovascular disease, so described",I25.0,180,0,0
1419,Arizona,4,"Nov., 2024 (provisional)",2024/11,Atherosclerotic heart disease,I25.1,315,0,0
1420,Arizona,4,"Nov., 2024 (provisional)",2024/11,Ischaemic cardiomyopathy,I25.5,25,0,0
1421,Arizona,4,"Nov., 2024 (provisional)",2024/11,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
1422,Arizona,4,"Dec., 2024 (provisional)",2024/12,0,0,708,Ischaemic heart diseases,I20-I25
1423,Arizona,4,"Dec., 2024 (provisional)",2024/12,Acute subendocardial myocardial infarction,I21.4,14,0,0
1424,Arizona,4,"Dec., 2024 (provisional)",2024/12,"Acute myocardial infarction, unspecified",I21.9,125,0,0
1425,Arizona,4,"Dec., 2024 (provisional)",2024/12,"Atherosclerotic cardiovascular disease, so described",I25.0,166,0,0
1426,Arizona,4,"Dec., 2024 (provisional)",2024/12,Atherosclerotic heart disease,I25.1,350,0,0
1427,Arizona,4,"Dec., 2024 (provisional)",2024/12,Ischaemic cardiomyopathy,I25.5,24,0,0
1428,Arizona,4,"Dec., 2024 (provisional)",2024/12,"Chronic ischaemic heart disease, unspecified",I25.9,19,0,0
1429,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,0,0,812,Ischaemic heart diseases,I20-I25
1430,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,"Acute myocardial infarction, unspecified",I21.9,158,0,0
1431,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,"Atherosclerotic cardiovascular disease, so described",I25.0,192,0,0
1432,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,Atherosclerotic heart disease,I25.1,409,0,0
1433,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,Ischaemic cardiomyopathy,I25.5,18,0,0
1434,Arizona,4,"Jan., 2025 (provisional and partial)",2025/01,"Chronic ischaemic heart disease, unspecified",I25.9,17,0,0
1435,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,0,0,656,Ischaemic heart diseases,I20-I25
1436,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,Acute subendocardial myocardial infarction,I21.4,11,0,0
1437,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,"Acute myocardial infarction, unspecified",I21.9,116,0,0
1438,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,"Atherosclerotic cardiovascular disease, so described",I25.0,156,0,0
1439,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,Atherosclerotic heart disease,I25.1,326,0,0
1440,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,Ischaemic cardiomyopathy,I25.5,20,0,0
1441,Arizona,4,"Feb., 2025 (provisional and partial)",2025/02,"Chronic ischaemic heart disease, unspecified",I25.9,13,0,0
1442,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,0,0,728,Ischaemic heart diseases,I20-I25
1443,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,"Acute myocardial infarction, unspecified",I21.9,107,0,0
1444,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,"Atherosclerotic cardiovascular disease, so described",I25.0,185,0,0
1445,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,Atherosclerotic heart disease,I25.1,376,0,0
1446,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,Ischaemic cardiomyopathy,I25.5,20,0,0
1447,Arizona,4,"Mar., 2025 (provisional and partial)",2025/03,"Chronic ischaemic heart disease, unspecified",I25.9,21,0,0
1448,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,0,0,627,Ischaemic heart diseases,I20-I25
1449,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,Acute subendocardial myocardial infarction,I21.4,12,0,0
1450,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,"Acute myocardial infarction, unspecified",I21.9,111,0,0
1451,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,"Atherosclerotic cardiovascular disease, so described",I25.0,140,0,0
1452,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,Atherosclerotic heart disease,I25.1,322,0,0
1453,Arizona,4,"Apr., 2025 (provisional and partial)",2025/04,Ischaemic cardiomyopathy,I25.5,24,0,0
1454,Arizona,4,"May, 2025 (provisional and partial)",2025/05,0,0,653,Ischaemic heart diseases,I20-I25
1455,Arizona,4,"May, 2025 (provisional and partial)",2025/05,Acute subendocardial myocardial infarction,I21.4,11,0,0
1456,Arizona,4,"May, 2025 (provisional and partial)",2025/05,"Acute myocardial infarction, unspecified",I21.9,108,0,0
1457,Arizona,4,"May, 2025 (provisional and partial)",2025/05,"Atherosclerotic cardiovascular disease, so described",I25.0,164,0,0
1458,Arizona,4,"May, 2025 (provisional and partial)",2025/05,Atherosclerotic heart disease,I25.1,344,0,0
1459,Arizona,4,"May, 2025 (provisional and partial)",2025/05,"Chronic ischaemic heart disease, unspecified",I25.9,12,0,0
1460,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,0,0,624,Ischaemic heart diseases,I20-I25
1461,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,"Acute myocardial infarction, unspecified",I21.9,99,0,0
1462,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,"Atherosclerotic cardiovascular disease, so described",I25.0,151,0,0
1463,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,Atherosclerotic heart disease,I25.1,329,0,0
1464,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,Ischaemic cardiomyopathy,I25.5,13,0,0
1465,Arizona,4,"Jun., 2025 (provisional and partial)",2025/06,"Chronic ischaemic heart disease, unspecified",I25.9,18,0,0
1466,Arizona,4,"Jul., 2025 (provisional and partial)",2025/07,0,0,606,Ischaemic heart diseases,I20-I25
1467,Arizona,4,"Jul., 2025 (provisional and partial)",2025/07,"Acute myocardial infarction, unspecified",I21.9,128,0,0
1468,Arizona,4,"Jul., 2025 (provisional and partial)",2025/07,"Atherosclerotic cardiovascular disease, so described",I25.0,133,0,0
